stop_id,stop_name,parent_station,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding,platform_code
de:12073:900340908::1,"Hohenselchow, Casekower Str.",,Bushalt Casekower Straße hinter Nebenstraße,53.20485,14.2743,,,
de:12073:900340908::2,"Hohenselchow, Casekower Str.",,Bushalt Casekower Straße vor Pinnower Straße,53.204784,14.274369,,,
de:12073:900340909::1,"Hohenselchow, Friedhof",,Bushalt Heinrichshofer Straße vor Nebenstraße,53.203842,14.289153,,,
de:12073:900340909::2,"Hohenselchow, Friedhof",,Bushalt Heinrichshofer Straße hinter Pinnower Straße,53.20376,14.289145,,,
de:12073:900340910::1,"Hohenselchow, Kreuzung Nord",,Bushalt Heinrichshofer Straße vor Petershagener Straße,53.204437,14.280213,,,
de:12073:900340911::1,"Hohenselchow, Kreuzung Ost",,Bushalt Heinrichshofer Straße hinter Pinnower Straße,53.204384,14.280028,,,
de:12073:900340912::1,"Hohenselchow, Kreuzung Süd",,Bushalt Pinnower Straße vor Heinrichshofer Straße,53.20403,14.279858,,,
de:12073:900340913::1,"Hohenselchow, Kreuzung West",,Bushalt Pinnower Straße hinter Casekower Straße,53.203957,14.279681,,,
de:12073:900340914::1,"Hohenselchow, Pinnower Str.",,Bushalt Pinnower Straße in Richtung Süden,53.19923,14.277658,,,
de:12073:900340914::2,"Hohenselchow, Pinnower Str.",,Bushalt Pinnower Straße in Richtung Norden,53.199123,14.277755,,,
de:12073:900340928::1,Keesow,,Bushalt Keesower Straße Richtung Damitzow,53.273144,14.336194,,,
de:12073:900340928::2,Keesow,,Bushalt Keesower Straße Richtung Tantow,53.273098,14.33624,,,
de:12073:900340929::1,"Kerkow, Ausbau",,Bushalt Weslower Straße Ausbau Richtung Weslow,53.051365,14.0046,,,
de:12073:900340929::2,"Kerkow, Ausbau",,Bushalt Weslower Straße Ausbau Richtung Kerkow,53.05105,14.00445,,,
de:12073:900340930::1,"Kerkow, Ausbau Mürower Str.",,Bushalt Mürower Straße Ausbau Richtung Mürow,53.045258,14.017172,,,
de:12073:900340930::2,"Kerkow, Ausbau Mürower Str.",,Bushalt Mürower Straße Ausbau Richtung Angermünde,53.04544,14.017493,,,
de:12073:900340931::1,"Kerkow, Bahnübergang",,Bushalt Mürower Landstraße vor dem Bahnübergang,53.03372,14.008794,,,
de:12073:900340931::2,"Kerkow, Bahnübergang",,Bushalt Mürower Landstraße hinter dem Bahnübergang,53.03366,14.008681,,,
de:12073:900340932::1,"Kerkow, Gaststätte",,Bushalt Kerkower Dorfstraße vor Greiffenberger Straße,53.039204,13.990198,,,
de:12073:900340932::2,"Kerkow, Gaststätte",,Bushalt Kerkower Dorfstraße hinter Greiffenberger Straße,53.03918,13.990182,,,
de:12073:900340933::1,"Kerkow, Greiffenberger Str.",,Bushalt Greiffenberger Straße vor Görlsdorfer Straße,53.036667,13.988783,,,
de:12073:900340933::2,"Kerkow, Greiffenberger Str.",,Bushalt Greiffenberger Straße hinter Görlsdorfer Straße,53.036983,13.988533,,,
de:12073:900340935::1,"Kerkow, Kita",,Bushalt Kerkower Dorfstraße hinter Mürower Landstraße,53.037457,13.999828,,,
de:12073:900340935::2,"Kerkow, Kita",,Bushalt Kerkower Dorfstraße vor Mürower Landstraße,53.03746,14.000047,,,
de:12073:900340945::1,"Kunow (UM), Ausbau",,Bushalt Ausbau,53.1552,14.245666,,,
de:12073:900340945::2,"Kunow (UM), Ausbau",,Bushalt Ausbau,53.15523,14.245716,,,
de:12073:900340946::1,"Kunow (UM), Mitte",,Bushalt Mitte,53.1383,14.257666,,,
de:12073:900340946::2,"Kunow (UM), Mitte",,Bushalt Mitte,53.1382,14.257466,,,
de:12073:900340947::1,"Kunow (UM), Teich",,Bushalt Teich,53.1417,14.257,,,
de:12073:900340947::2,"Kunow (UM), Teich",,Bushalt Teich,53.141434,14.2573,,,
de:12073:900340950::1,Luckow,,Bushalt Casekower Straße hinter Neuhofer Straße,53.24029,14.213413,,,
de:12073:900340955::1,"Mescherin, Brücke",,Bushalt Obere Dorfstraße vor B 113,53.25801,14.436724,,,
de:12073:900340956::1,"Mescherin, Mitte",,Bushalt Obere Dorfstraße vor Gardinenstraße,53.247475,14.431567,,,
de:12073:900340957::1,"Mescherin, Nord",,Bushalt Obere Dorfstraße vor Am Stettiner Berg,53.251694,14.433633,,,
de:12073:900340972::1,"Mürow, Kirche",,Bushalt Hauptstraße vor Straße am Dorfteich,53.0549,14.033304,,,
de:12073:900340972::2,"Mürow, Kirche",,Bushalt Hauptstraße hinter Straße am Dorfteich,53.05481,14.033139,,,
de:12073:900340973::1,"Mürow, Mitte",,Bushalt Straße am Dorfteich hinter Hauptstraße,53.05238,14.035051,,,
de:12073:900340974::1,"Mürow, Oberdorf",,Bushalt Oberdorf Richtung Westen,53.054882,14.055315,,,
de:12073:900340975::1,"Mürow, Ost",,Bushalt Hauptstraße vor Am Schlosspark,53.05225,14.034616,,,
de:12073:900340986::1,Neuhaus,,Bushalt Neuhaus in der Wendeschleife,53.07745,13.830466,,,
de:12073:900340989::1,"Gellmersdorf, Am Stadtberg",,Bushalt Straße Gellmersdorf-Crussow vor Am Stadtberg,52.97618,14.068268,,,
de:12073:900340990::1,"Neuhof (UM), Mitte",,Bushalt Neuhofer Straße Richtung Süden,53.01872,14.081915,,,
de:12073:900340990::2,"Neuhof (UM), Mitte",,Bushalt Neuhofer Straße Richtung Norden,53.01875,14.082065,,,
de:12073:900340991::1,"Neukünkendorf, Kindergarten",,Bushalt Straße am Haussee hinter Kreuzung,52.975655,14.042079,,,
de:12073:900340991::2,"Neukünkendorf, Kindergarten",,Bushalt Straße am Haussee vor Kreuzung,52.97571,14.042262,,,
de:12073:900340992::1,"Neukünkendorf, Kreuzung",,Bushalt Wilhelmsfelder Straße hinter B 158,52.97608,14.043444,,,
de:12073:900340992::2,"Neukünkendorf, Kreuzung",,Bushalt Wilhelmsfelder Straße vor B 158,52.97611,14.043653,,,
de:12073:900340993::1,"Neukünkendorf, Mitte",,Bushalt Straße am Haussee Richtung Süden,52.971436,14.038879,,,
de:12073:900340993::2,"Neukünkendorf, Mitte",,Bushalt Straße am Haussee Richtung Norden,52.971397,14.038964,,,
de:12073:900340994::1,"Neukünkendorf, Siedlung",,Bushalt Straße am Haussee vor Ausbau Richtung Süden,52.968216,14.037709,,,
de:12073:900340994::2,"Neukünkendorf, Siedlung",,Bushalt Straße am Haussee vor Ausbau Richtung Norden,52.967937,14.038039,,,
de:12073:900340995::1,"Neukünkendorf, Ausbau",,Bushalt B 158 hinter Ausbau Richtung Südosten,52.98805,14.029871,,,
de:12073:900340995::2,"Neukünkendorf, Ausbau",,Bushalt B 158 hinter Ausbau Richtung Nordwesten,52.98818,14.02986,,,
de:12073:900340998::1,Neurochlitz,,Bushalt B 2 hinter Dorfstraße Ost,53.28045,14.40645,,,
de:12073:900340998::2,Neurochlitz,,Bushalt B 2 hinter Dorfstraße West,53.280006,14.406377,,,
de:12073:900341014::1,Peetzig,,Bushalt Peetzig Richtung Nordwest,53.073025,13.918784,,,
de:12073:900341018::1,"Petershagen (UM), Dorf",,Bushalt Dorf,53.244717,14.2512,,,
de:12073:900341032::1,"Polßen, Mitte",,Bushalt Mitte,53.166767,13.98085,,,
de:12073:900341032::2,"Polßen, Mitte",,Bushalt Mitte,53.166733,13.98075,,,
de:12073:900341033::1,"Polßen, Nord",,Bushalt Nord,53.166332,13.979983,,,
de:12073:900341037::1,"Radekow, Ausbau",,Bushalt K 7311 Richtung Süden,53.290295,14.351155,,,
de:12073:900341037::2,"Radekow, Ausbau",,Bushalt K 7311 Richtung Norden,53.290577,14.351316,,,
de:12073:900341038::1,"Radekow, Mitte",,Bushalt Lindenstraße hinter Rosower Weg,53.296062,14.352254,,,
de:12073:900341038::2,"Radekow, Mitte",,Bushalt Lindenstraße vor Rosower Weg,53.295918,14.352322,,,
de:12073:900341039::1,"Radekow, Ost",,Bushalt Alt-Radekower Straße Richtung Süden,53.30152,14.35256,,,
de:12073:900341039::2,"Radekow, Ost",,Bushalt Alt-Radekower Straße Richtung Norden,53.30182,14.352705,,,
de:12073:900341046::1,"Rosow, Bahnhof",,Bushalt Bahnhof,53.314167,14.372583,,,
de:12073:900341046::2,"Rosow, Bahnhof",,Bushalt Bahnhof,53.31405,14.3727,,,
de:12073:900341047::1,"Rosow, Grenze",,Bushalt Grenze,53.305767,14.40785,,,
de:12073:900341047::2,"Rosow, Grenze",,Bushalt Grenze,53.305367,14.40825,,,
de:12073:900341048::1,"Rosow, Mitte",,Bushalt Mitte,53.304733,14.389116,,,
de:12073:900341048::2,"Rosow, Mitte",,Bushalt Mitte,53.30493,14.388616,,,
de:12073:900341049::1,"Rosow, Neubau",,Bushalt Neubau,53.305332,14.395533,,,
de:12073:900341049::2,"Rosow, Neubau",,Bushalt Neubau,53.305515,14.3958,,,
de:12073:900341055::1,"Schmargendorf, Kreuzung",,Bushalt B 2 Herzsprunger Weg Richtunng Norden,52.978157,13.971548,,,
de:12073:900341055::2,"Schmargendorf, Kreuzung",,Bushalt B 2 Herzsprunger Weg Richtung Süden,52.976997,13.970437,,,
de:12073:900341056::1,"Schmargendorf, Mitte",,Bushalt Rotdornstraße hinter Zum Dorfanger,52.981304,13.957569,,,
de:12073:900341057::1,"Schmargendorf, Siedlung",,Bushalt Zum Dorfanger vor Am Mühlenberg,52.978706,13.965088,,,
de:12073:900341057::2,"Schmargendorf, Siedlung",,Bushalt Zum Dorfanger vor B 2,52.978455,13.966136,,,
de:12073:900341062::1,"Schmiedeberg, Ausbau",,Bushalt Chausseehaus vor Polßener Mühle Richtung Nordost,53.14965,13.965779,,,
de:12073:900341062::2,"Schmiedeberg, Ausbau",,Bushalt Chauseehaus vor Polßener Mühle Richtung Südwest,53.149757,13.965733,,,
de:12073:900341063::1,"Schmiedeberg, Mitte",,Bushalt B 198 vor Dorfstraße,53.142555,13.958031,,,
de:12073:900341063::2,"Schmiedeberg, Mitte",,Bushalt B 198 hinter Dorfstraße,53.14282,13.958108,,,
de:12073:900341064::1,"Schmiedeberg, Nord",,Bushalt Dorfstraße Richtung Süden,53.143154,13.952212,,,
de:12073:900341064::2,"Schmiedeberg, Nord",,Bushalt Dorfstraße Richtung Norden,53.14368,13.952808,,,
de:12073:900341078::1,"Schönfeld (bei Tantow), Mitte",,Bushalt Hauptstraße Richtung Nordost,53.27535,14.291509,,,
de:12073:900341186::1,"Staffelde (UM), Mitte",,Bushalt Zur Lindenallee hinter Betonstraße,53.26828,14.431303,,,
de:12073:900341186::2,"Staffelde (UM), Mitte",,Bushalt Zur Lindenallee vor Betonstraße,53.26831,14.431362,,,
de:12073:900341191::1,"Steinhöfel (UM), Bahnübergang",,Bushalt Ausbau hinter Bahnübergang,53.09519,13.902183,,,
de:12073:900341191::2,"Steinhöfel (UM), Bahnübergang",,Bushalt Ausbau vor Bahnübergang,53.095154,13.902018,,,
de:12073:900341192::1,"Steinhöfel (UM), Kreuzung",,Bushalt L 24 Richtung Nordwesten,53.09758,13.922435,,,
de:12073:900341192::2,"Steinhöfel (UM), Kreuzung",,Bushalt L 24 Richtung Südosten,53.09713,13.923113,,,
de:12073:900341193::1,"Steinhöfel (UM), Mitte",,Bushalt Steinhöfler Straße Richtung Südwesten,53.09376,13.87626,,,
de:12073:900341193::2,"Steinhöfel (UM), Mitte",,Bushalt Steinhöfler Straße Richtung Nordosten,53.093773,13.876464,,,
de:12073:900341194::1,"Steinhöfel (UM), Neubau",,Bushalt Steinhöfler Straße Richtung Norden,53.09388,13.87188,,,
de:12073:900341194::2,"Steinhöfel (UM), Neubau",,Bushalt Steinhöfler Straße Richtung Süden,53.094326,13.871127,,,
de:12073:900341195::1,"Steinhöfel (UM), Wendeschleife",,Bushalt Steinhöfler Straße in der Wendeschleife,53.094353,13.880318,,,
de:12073:900341210::1,"Stolpe (Oder), Am Fliedergrund",,Bushalt Schöneberger Straße Richtung Nordosten,52.985798,14.118991,,,
de:12073:900341210::2,"Stolpe (Oder), Am Fliedergrund",,Bushalt Schöneberger Straße Richtung Südwesten,52.985664,14.118666,,,
de:12073:900341211::1,"Stolpe (Oder), Linde",,Bushalt Linde Richtung Nordwesten,52.989822,14.11555,,,
de:12073:900341212::1,"Stolpe (Oder), Mitte",,Bushalt Am Kanal vor Leopold-von-Buch-Straße,52.978333,14.113224,,,
de:12073:900341213::1,"Stolpe (Oder), Turm",,Bushalt Leopold-von-Buch-Straße Richtung Süden,52.979828,14.117426,,,
de:12073:900341213::2,"Stolpe (Oder), Turm",,Bushalt Leopold-von-Buch-Straße Richtung Norden,52.979324,14.11672,,,
de:12073:900341223::1,"Tantow, Ausbau",,Bushalt Hohenreinkendorfer Straße vor Gessower Weg,53.26025,14.349356,,,
de:12073:900341223::2,"Tantow, Ausbau",,Bushalt Hohenreinkendorfer Straße vor Geesower Weg,53.2604,14.3496,,,
de:12073:900341224:1:50,"Tantow, Bahnhof",de:12073:900341224,Bahnsteig Gleis 1,53.27052,14.349615,,1,1
de:12073:900341224:2:51,"Tantow, Bahnhof",de:12073:900341224,Bahnsteig Gleis 3,53.270706,14.349585,,1,2
de:12073:900341224::1,"Tantow, Bahnhof",,Bushalt Bahnhofstraße hinter Lindenallee,53.2706,14.350069,,1,
de:12073:900341225::1,"Tantow, Bahnübergang",,Bushalt Lindenallee vor Dorfstraße,53.27189,14.349969,,,
de:12073:900341225::2,"Tantow, Bahnübergang",,Bushalt Lindenallee hinter Dorfstraße,53.27178,14.350052,,,
de:12073:900341226::1,"Tantow, Friedhof",,Bushalt Dorfstraße Richtung Süden,53.27692,14.352068,,,
de:12073:900341226::2,"Tantow, Friedhof",,Bushalt Dorfstraße Richtung Norden,53.277245,14.352124,,,
de:12073:900341227::1,"Tantow, Schule",,Bushalt Schule,53.2669,14.350266,,,
de:12073:900341227::2,"Tantow, Schule",,Bushalt Schule,53.266888,14.350075,,,
de:12073:900341228::1,"Tantow, Siedlungsweg",,Bushalt Bahnhofstraße hinter Siedlungsweg,53.265995,14.348156,,,
de:12073:900341228::2,"Tantow, Siedlungsweg",,Bushalt Bahnhofstraße vor Siedlungsweg,53.26577,14.348123,,,
de:12073:900341235::1,"Vierraden, Schwedenweg",,Bushalt Schwedenweg hinter Siedlung,53.101177,14.307906,,,
de:12073:900341236::1,"Vierraden, Tabakmuseum",,Bushalt Breite Straße hinter Schwedter Straße,53.095043,14.293515,,,
de:12073:900341236::2,"Vierraden, Tabakmuseum",,Bushalt Breite Straße vor Schwedter Straße,53.095097,14.293461,,,
de:12073:900341237::1,"Vierraden, Gatow Abzweig",,Bushalt Schwedenweg vor Gartzer Straße,53.10004,14.302683,,,
de:12073:900341238::1,"Vierraden, Hafen",,Bushalt Hafenstraße Richtung Norden,53.099075,14.320081,,,
de:12073:900341238::2,"Vierraden, Hafen",,Bushalt Hafenstraße Richtung Süden,53.0987,14.319782,,,
de:12073:900341239::1,"Vierraden, Hafenstr.",,Bushalt Hafenstraße Richtung Nordwest,53.10249,14.312896,,,
de:12073:900341239::2,"Vierraden, Hafenstr.",,Bushalt Hafenstraße Richtung Südost,53.102135,14.313566,,,
de:12073:900341240::1,"Vierraden, Kreuzung",,Bushalt Gartzer Straße hinter Am Turm,53.098347,14.299809,,,
de:12073:900341240::2,"Vierraden, Kreuzung",,Bushalt Gartzer Straße vor Am Turm,53.0985,14.300045,,,
de:12073:900341241::1,"Vierraden, Lindenhof",,Bushalt Chausseestraße vor Schwedter Straße,53.090645,14.29411,,,
de:12073:900341241::2,"Vierraden, Lindenhof",,Bushalt Chausseestraße hinter Schwedter Straße,53.090614,14.293994,,,
de:12073:900341242::1,"Vierraden, Markt",,Bushalt Am Markt hinter Breite Straße,53.096684,14.296338,,,
de:12073:900341242::2,"Vierraden, Markt",,Bushalt Am Markt vor Breite Straße,53.096752,14.296346,,,
de:12073:900341243::1,"Vierraden, Milchviehanlage",,Bushalt Schwedenweg vor Ausbau Gatow,53.10421,14.321564,,,
de:12073:900341243::2,"Vierraden, Milchviehanlage",,Bushalt Schwedenweg hinter Ausbau Gatow,53.10424,14.321536,,,
de:12073:900341245::1,"Vierraden, Schwedter Str.",,Bushalt Schwedter Straße vor Fuchsweg,53.093063,14.293933,,,
de:12073:900341245::2,"Vierraden, Schwedter Str.",,Bushalt Schwedter Straße hinter Fuchsweg,53.093266,14.293792,,,
de:12073:900341252::1,"Wartin, Am Feldrain",,Bushalt Am Feldrain,53.2447,14.150716,,,
de:12073:900341252::2,"Wartin, Am Feldrain",,Bushalt Am Feldrain,53.244717,14.150683,,,
de:12073:900341253::1,"Wartin, Ausbau",,Bushalt Ausbau,53.2378,14.1477,,,
de:12073:900341253::2,"Wartin, Ausbau",,Bushalt Ausbau,53.237732,14.147683,,,
de:12073:900341254::1,"Wartin, Ausbau Süd",,Bushalt Ausbau Süd,53.238716,14.168916,,,
de:12073:900341254::2,"Wartin, Ausbau Süd",,Bushalt Ausbau Süd,53.2388,14.16895,,,
de:12073:900341255::1,"Wartin, Mitte",,Bushalt Mitte,53.2506,14.1568,,,
de:12073:900341256::1,"Wartin, Nord",,Bushalt Nord,53.25185,14.1579,,,
de:12073:900341257::1,"Wartin, Siedlung",,Bushalt Siedlung,53.246166,14.163833,,,
de:12073:900341257::2,"Wartin, Siedlung",,Bushalt Siedlung,53.24575,14.1641,,,
de:12073:900341263::1,"Welsow, Bruchhagener Str.",,Bushalt Bruchhagener Weg,53.070934,13.981783,,,
de:12073:900341263::2,"Welsow, Bruchhagener Str.",,Bushalt Bruchhagener Weg,53.07083,13.981683,,,
de:12073:900341264::1,"Welsow, Mitte",,Bushalt Mitte,53.069065,14.0017,,,
de:12073:900341270:1:50,"Wilmersdorf (bei Angermünde), Bahnhof",de:12073:900341270,Bahnsteig Gleis 1,53.111656,13.892572,,1,1
de:12073:900341270:2:51,"Wilmersdorf (bei Angermünde), Bahnhof",de:12073:900341270,Bahnsteig Gleis 2,53.112576,13.891701,,1,2
de:12073:900341270:2:52,"Wilmersdorf (bei Angermünde), Bahnhof",de:12073:900341270,Bahnsteig Gleis 3,53.11256,13.891653,,1,3
de:12073:900341270::1,"Wilmersdorf (bei Angermünde), Bahnhof",,Bushalt Straße zum Bahnhof vor dem Bahnhofsgebäude,53.111736,13.892968,,1,
de:12073:900341271::1,"Wilmersdorf (bei Angermünde), Bahnhof",,Bushalt L24 vor Straße Zum Bahnhof Richtung Pfingstberg,53.114056,13.894627,,,
de:12073:900341271::2,"Wilmersdorf (bei Angermünde), Bahnhof",,Bushalt L24 hinter Straße zum Bahnhof in Richtung Wilmersdorf,53.113674,13.89574,,,
de:12073:900341272::1,"Wilmersdorf (bei Angermünde), Mitte",,Bushalt Wilmersdorfer Straße in der Wendeschleife,53.11114,13.905752,,,
de:12073:900341277::1,"Wolletz, Klinik",,Bushalt Zur Welse vor der Klinik,53.025536,13.906053,,,
de:12073:900341278::1,"Wolletz, Mitte",,Bushalt Zur Kastanienallee vor Zur Apfelallee,53.024757,13.901386,,,
de:12073:900341285::1,"Woltersdorf (UM), Casekower Str.",,Bushalt Casekower Straße hinter Hohenselchower Weg,53.182697,14.217054,,,
de:12073:900341285::2,"Woltersdorf (UM), Casekower Str.",,Bushalt Casekower Straße vor Hohenselchower Weg,53.182407,14.216946,,,
de:12073:900341286::1,"Woltersdorf (UM), Mitte",,Bushalt Kunower Straße vor Casekower Damm,53.179432,14.218113,,,
de:12073:900341286::2,"Woltersdorf (UM), Mitte",,Bushalt Kunower Straße hinter Casekower Damm,53.179203,14.218226,,,
de:12073:900341311::1,Zuchenberg,,Bushalt Lindenallee Richtung Südwest,52.99757,13.943505,,,
de:12073:900341340::1,"Leopoldsthal, Nord",,Bushalt Nord,53.150284,13.9987,,,
de:12073:900341342::1,"Leopoldsthal, Süd",,Bushalt Süd,53.14487,14.007166,,,
de:13075:6567:1:1,Heinrichshof Abzweig,,,53.71561,13.864571,,,
de:13075:6570:1:1,Heinrichshof,,,53.714035,13.860915,,,
