location_group_id,location_id,location_group_name
flex-476-stops,de:12073:900340191::1,
flex-476-stops,de:12073:900340193::1,
flex-476-stops,de:12073:900340193::2,
flex-476-stops,de:12073:900340194::1,
flex-476-stops,de:12073:900340194::2,
flex-476-stops,de:12073:900341278::1,
flex-476-stops,de:12073:900341277::1,
flex-477-stops,de:12073:900340004::1,durch den RufBus 477 bedientes Gebiet im Raum Angermünde
flex-477-stops,de:12073:900340004::2,
flex-477-stops,de:12073:900340004::3,
flex-477-stops,de:12073:900340004::4,
flex-477-stops,de:12073:900340004::5,
flex-477-stops,de:12073:900340004::6,
flex-477-stops,de:12073:900340004:1:50,
flex-477-stops,de:12073:900340004:2:51,
flex-477-stops,de:12073:900340004:3:52,
flex-477-stops,de:12073:900340004:3:53,
flex-477-stops,de:12073:900340004:3:54,
flex-477-stops,de:12073:900340100::1,
flex-477-stops,de:12073:900340100::2,
flex-477-stops,de:12073:900340100::3,
flex-477-stops,de:12073:900340100::4,
flex-477-stops,de:12073:900340100::5,
flex-477-stops,de:12073:900340101::1,
flex-477-stops,de:12073:900340101::2,
flex-477-stops,de:12073:900340106::1,
flex-477-stops,de:12073:900340106::2,
flex-477-stops,de:12073:900340107::1,
flex-477-stops,de:12073:900340107::2,
flex-477-stops,de:12073:900340108::1,
flex-477-stops,de:12073:900340108::2,
flex-477-stops,de:12073:900340109::1,
flex-477-stops,de:12073:900340109::2,
flex-477-stops,de:12073:900340110::1,
flex-477-stops,de:12073:900340110::2,
flex-477-stops,de:12073:900340111::1,
flex-477-stops,de:12073:900340111::2,
flex-477-stops,de:12073:900340112::1,
flex-477-stops,de:12073:900340114::1,
flex-477-stops,de:12073:900340114::2,
flex-477-stops,de:12073:900340119::1,
flex-477-stops,de:12073:900340120::1,
flex-477-stops,de:12073:900340120::2,
flex-477-stops,de:12073:900340121::1,
flex-477-stops,de:12073:900340121::2,
flex-477-stops,de:12073:900340122::1,
flex-477-stops,de:12073:900340122::2,
flex-477-stops,de:12073:900340123::1,
flex-477-stops,de:12073:900340123::2,
flex-477-stops,de:12073:900340124::1,
flex-477-stops,de:12073:900340124::2,
flex-477-stops,de:12073:900340125::1,
flex-477-stops,de:12073:900340125::2,
flex-477-stops,de:12073:900340126::1,
flex-477-stops,de:12073:900340126::2,
flex-477-stops,de:12073:900340127::1,
flex-477-stops,de:12073:900340127::2,
flex-477-stops,de:12073:900340128::1,
flex-477-stops,de:12073:900340128::2,
flex-477-stops,de:12073:900340129::1,
flex-477-stops,de:12073:900340130::1,
flex-477-stops,de:12073:900340130::2,
flex-477-stops,de:12073:900340131::1,
flex-477-stops,de:12073:900340131::2,
flex-477-stops,de:12073:900340132::1,
flex-477-stops,de:12073:900340132::2,
flex-477-stops,de:12073:900340133::1,
flex-477-stops,de:12073:900340133::2,
flex-477-stops,de:12073:900340134::1,
flex-477-stops,de:12073:900340134::2,
flex-477-stops,de:12073:900340135::1,
flex-477-stops,de:12073:900340135::2,
flex-477-stops,de:12073:900340136::1,
flex-477-stops,de:12073:900340137::1,
flex-477-stops,de:12073:900340137::2,
flex-477-stops,de:12073:900340138::1,
flex-477-stops,de:12073:900340138::2,
flex-477-stops,de:12073:900340139::1,
flex-477-stops,de:12073:900340139::2,
flex-477-stops,de:12073:900340140::1,
flex-477-stops,de:12073:900340140::2,
flex-477-stops,de:12073:900340141::1,
flex-477-stops,de:12073:900340141::2,
flex-477-stops,de:12073:900340144::1,
flex-477-stops,de:12073:900340145::1,
flex-477-stops,de:12073:900340145::2,
flex-477-stops,de:12073:900340146::1,
flex-477-stops,de:12073:900340148::1,
flex-477-stops,de:12073:900340148::2,
flex-477-stops,de:12073:900340149::1,
flex-477-stops,de:12073:900340152::1,
flex-477-stops,de:12073:900340152::2,
flex-477-stops,de:12073:900340160::1,
flex-477-stops,de:12073:900340160::2,
flex-477-stops,de:12073:900340933::1,
flex-477-stops,de:12073:900340933::2,
flex-477-stops,de:12073:900340935::1,
flex-477-stops,de:12073:900340935::2,
flex-477-stops,de:12073:900340932::1,
flex-477-stops,de:12073:900340932::2,
flex-477-stops,de:12073:900340930::1,
flex-477-stops,de:12073:900340930::2,
flex-477-stops,de:12073:900340929::1,
flex-477-stops,de:12073:900340929::2,
flex-477-stops,de:12073:900340931::1,
flex-477-stops,de:12073:900340931::2,
flex-477-stops,de:12073:900341263::1,
flex-477-stops,de:12073:900341263::2,
flex-477-stops,de:12073:900341264::1,
flex-477-stops,de:12073:900340044::1,
flex-477-stops,de:12073:900340044::2,
flex-477-stops,de:12073:900340045::1,
flex-477-stops,de:12073:900340045::2,
flex-477-stops,de:12073:900340833::1,
flex-477-stops,de:12073:900340833::2,
flex-477-stops,de:12073:900340836::1,
flex-477-stops,de:12073:900340836::2,
flex-477-stops,de:12073:900340831::1,
flex-477-stops,de:12073:900340831::2,
flex-477-stops,de:12073:900340837::1,
flex-477-stops,de:12073:900340837::2,
flex-477-stops,de:12073:900340829::1,
flex-477-stops,de:12073:900340829::2,
flex-477-stops,de:12073:900340832::1,
flex-477-stops,de:12073:900340832::2,
flex-477-stops,de:12073:900340830::1,
flex-477-stops,de:12073:900340834::1,
flex-477-stops,de:12073:900340835::1,
flex-477-stops,de:12073:900340835::2,
flex-477-stops,de:12073:900340024::1,
flex-477-stops,de:12073:900340019::1,
flex-477-stops,de:12073:900340019::2,
flex-477-stops,de:12073:900341340::1,
flex-477-stops,de:12073:900341342::1,
flex-477-stops,de:10043:34910::349101,
flex-477-stops,de:10043:34910::349102,
flex-477-stops,de:12073:900341032::1,
flex-477-stops,de:12073:900341032::2,
flex-477-stops,de:12073:900341033::1,
flex-477-stops,de:12073:900341062::1,
flex-477-stops,de:12073:900341062::2,
flex-477-stops,de:12073:900341063::1,
flex-477-stops,de:12073:900341063::2,
flex-477-stops,de:12073:900341064::1,
flex-477-stops,de:12073:900341064::2,
flex-477-stops,de:12073:900341014::1,
flex-477-stops,de:12073:900341194::1,
flex-477-stops,de:12073:900341194::2,
flex-477-stops,de:12073:900341191::1,
flex-477-stops,de:12073:900341191::2,
flex-477-stops,de:12073:900341193::1,
flex-477-stops,de:12073:900341193::2,
flex-477-stops,de:12073:900341192::1,
flex-477-stops,de:12073:900341192::2,
flex-477-stops,de:12073:900341195::1,
flex-477-stops,de:12073:900340161::1,
flex-477-stops,de:12073:900340161::2,
flex-477-stops,de:12073:900340986::1,
flex-477-stops,de:12073:900341270:1:50,
flex-477-stops,de:12073:900341270:2:51,
flex-477-stops,de:12073:900341270:2:52,
flex-477-stops,de:12073:900341272::1,
flex-477-stops,de:12073:900341270::1,
flex-477-stops,de:12073:900341271::1,
flex-477-stops,de:12073:900341271::2,
flex-477-stops,000300573003,
flex-477-stops,000300573006,
flex-477-stops,000300573007,
flex-477-stops,000300573008,
flex-477-stops,000300573009,
flex-477-stops,000300573004,
flex-477-stops,000300573005,
flex-477-stops,000300573014,
flex-478-stops,de:12073:900340004::1,durch den RufBus 478 bedientes Gebiet im Raum Angermünde
flex-478-stops,de:12073:900340004::2,
flex-478-stops,de:12073:900340004::3,
flex-478-stops,de:12073:900340004::4,
flex-478-stops,de:12073:900340004::5,
flex-478-stops,de:12073:900340004::6,
flex-478-stops,de:12073:900340004:1:50,
flex-478-stops,de:12073:900340004:2:51,
flex-478-stops,de:12073:900340004:3:52,
flex-478-stops,de:12073:900340004:3:53,
flex-478-stops,de:12073:900340004:3:54,
flex-478-stops,de:12073:900340100::1,
flex-478-stops,de:12073:900340100::2,
flex-478-stops,de:12073:900340100::3,
flex-478-stops,de:12073:900340100::4,
flex-478-stops,de:12073:900340100::5,
flex-478-stops,de:12073:900340101::1,
flex-478-stops,de:12073:900340101::2,
flex-478-stops,de:12073:900340106::1,
flex-478-stops,de:12073:900340106::2,
flex-478-stops,de:12073:900340107::1,
flex-478-stops,de:12073:900340107::2,
flex-478-stops,de:12073:900340108::1,
flex-478-stops,de:12073:900340108::2,
flex-478-stops,de:12073:900340109::1,
flex-478-stops,de:12073:900340109::2,
flex-478-stops,de:12073:900340110::1,
flex-478-stops,de:12073:900340110::2,
flex-478-stops,de:12073:900340111::1,
flex-478-stops,de:12073:900340111::2,
flex-478-stops,de:12073:900340112::1,
flex-478-stops,de:12073:900340114::1,
flex-478-stops,de:12073:900340114::2,
flex-478-stops,de:12073:900340119::1,
flex-478-stops,de:12073:900340120::1,
flex-478-stops,de:12073:900340120::2,
flex-478-stops,de:12073:900340121::1,
flex-478-stops,de:12073:900340121::2,
flex-478-stops,de:12073:900340122::1,
flex-478-stops,de:12073:900340122::2,
flex-478-stops,de:12073:900340123::1,
flex-478-stops,de:12073:900340123::2,
flex-478-stops,de:12073:900340124::1,
flex-478-stops,de:12073:900340124::2,
flex-478-stops,de:12073:900340125::1,
flex-478-stops,de:12073:900340125::2,
flex-478-stops,de:12073:900340126::1,
flex-478-stops,de:12073:900340126::2,
flex-478-stops,de:12073:900340127::1,
flex-478-stops,de:12073:900340127::2,
flex-478-stops,de:12073:900340128::1,
flex-478-stops,de:12073:900340128::2,
flex-478-stops,de:12073:900340129::1,
flex-478-stops,de:12073:900340130::1,
flex-478-stops,de:12073:900340130::2,
flex-478-stops,de:12073:900340131::1,
flex-478-stops,de:12073:900340131::2,
flex-478-stops,de:12073:900340132::1,
flex-478-stops,de:12073:900340132::2,
flex-478-stops,de:12073:900340133::1,
flex-478-stops,de:12073:900340133::2,
flex-478-stops,de:12073:900340134::1,
flex-478-stops,de:12073:900340134::2,
flex-478-stops,de:12073:900340135::1,
flex-478-stops,de:12073:900340135::2,
flex-478-stops,de:12073:900340136::1,
flex-478-stops,de:12073:900340137::1,
flex-478-stops,de:12073:900340137::2,
flex-478-stops,de:12073:900340138::1,
flex-478-stops,de:12073:900340138::2,
flex-478-stops,de:12073:900340139::1,
flex-478-stops,de:12073:900340139::2,
flex-478-stops,de:12073:900340140::1,
flex-478-stops,de:12073:900340140::2,
flex-478-stops,de:12073:900340141::1,
flex-478-stops,de:12073:900340141::2,
flex-478-stops,de:12073:900340144::1,
flex-478-stops,de:12073:900340145::1,
flex-478-stops,de:12073:900340145::2,
flex-478-stops,de:12073:900340146::1,
flex-478-stops,de:12073:900340148::1,
flex-478-stops,de:12073:900340148::2,
flex-478-stops,de:12073:900340149::1,
flex-478-stops,de:12073:900340152::1,
flex-478-stops,de:12073:900340152::2,
flex-478-stops,de:12073:900340160::1,
flex-478-stops,de:12073:900340160::2,
flex-478-stops,de:12073:900340933::1,
flex-478-stops,de:12073:900340933::2,
flex-478-stops,de:12073:900340935::1,
flex-478-stops,de:12073:900340935::2,
flex-478-stops,de:12073:900340932::1,
flex-478-stops,de:12073:900340932::2,
flex-478-stops,de:12073:900340930::1,
flex-478-stops,de:12073:900340930::2,
flex-478-stops,de:12073:900340929::1,
flex-478-stops,de:12073:900340929::2,
flex-478-stops,de:12073:900340931::1,
flex-478-stops,de:12073:900340931::2,
flex-478-stops,de:12073:900340155::1,
flex-478-stops,de:12073:900340155::2,
flex-478-stops,de:12073:900340158::2,
flex-478-stops,de:12073:900340158::1,
flex-478-stops,de:12073:900340154::1,
flex-478-stops,de:12073:900340154::2,
flex-478-stops,de:12073:900340153::1,
flex-478-stops,de:12073:900340153::2,
flex-478-stops,de:12073:900340156::1,
flex-478-stops,de:12073:900340156::2,
flex-478-stops,de:12073:900340157::1,
flex-478-stops,de:12073:900340157::2,
flex-478-stops,de:12073:900340157::1,
flex-478-stops,de:12073:900340157::2,
flex-478-stops,de:12073:900340973::1,
flex-478-stops,de:12073:900340972::1,
flex-478-stops,de:12073:900340972::2,
flex-478-stops,de:12073:900340975::1,
flex-478-stops,de:12073:900340974::1,
flex-478-stops,de:12073:900340990::1,
flex-478-stops,de:12073:900340990::2,
flex-478-stops,de:12073:900340077::1,
flex-478-stops,de:12073:900340078::1,
flex-478-stops,de:12073:900340078::2,
flex-478-stops,de:12073:900340079::2,
flex-478-stops,de:12073:900340081::1,
flex-478-stops,de:12073:900340076::1,
flex-478-stops,de:12073:900340076::2,
flex-478-stops,de:12073:900341212::1,
flex-478-stops,de:12073:900341211::1,
flex-478-stops,de:12073:900341210::1,
flex-478-stops,de:12073:900341210::2,
flex-478-stops,de:12073:900341213::1,
flex-478-stops,de:12073:900341213::2,
flex-478-stops,de:12073:900340989::1,
flex-478-stops,de:12073:900340184::1,
flex-478-stops,de:12073:900340992::1,
flex-478-stops,de:12073:900340992::2,
flex-478-stops,de:12073:900340991::1,
flex-478-stops,de:12073:900340991::2,
flex-478-stops,de:12073:900340993::1,
flex-478-stops,de:12073:900340993::2,
flex-478-stops,de:12073:900340994::1,
flex-478-stops,de:12073:900340994::2,
flex-478-stops,de:12073:900340995::1,
flex-478-stops,de:12073:900340995::2,
flex-478-stops,de:12060:900350637::1,
flex-478-stops,de:12060:900350637::2,
flex-478-stops,de:12060:900350637::3,
flex-478-stops,de:12060:900350568::1,
flex-478-stops,de:12060:900350570::1,
flex-478-stops,de:12060:900350714::1,
flex-478-stops,de:12060:900350714::2,
flex-478-stops,de:12060:900350719::1,
flex-487-stops,de:12073:900341236::1,durch den RufBus 487 bedientes Gebiet im Raum Gartz
flex-487-stops,de:12073:900341236::2,
flex-487-stops,de:12073:900341237::1,
flex-487-stops,de:12073:900341245::1,
flex-487-stops,de:12073:900341245::2,
flex-487-stops,de:12073:900341241::1,
flex-487-stops,de:12073:900341241::2,
flex-487-stops,de:12073:900341235::1,
flex-487-stops,de:12073:900341243::1,
flex-487-stops,de:12073:900341243::2,
flex-487-stops,de:12073:900341240::1,
flex-487-stops,de:12073:900341240::2,
flex-487-stops,de:12073:900341239::1,
flex-487-stops,de:12073:900341239::2,
flex-487-stops,de:12073:900341238::1,
flex-487-stops,de:12073:900341238::2,
flex-487-stops,de:12073:900341242::1,
flex-487-stops,de:12073:900341242::2,
flex-487-stops,de:12073:900340035::1,
flex-487-stops,de:12073:900340035::2,
flex-487-stops,de:12073:900340036::1,
flex-487-stops,de:12073:900340036::2,
flex-487-stops,de:12073:900340034::1,
flex-487-stops,de:12073:900340034::2,
flex-487-stops,de:12073:900340898::1,
flex-487-stops,de:12073:900340898::2,
flex-487-stops,de:12073:900340946::1,
flex-487-stops,de:12073:900340946::2,
flex-487-stops,de:12073:900340945::1,
flex-487-stops,de:12073:900340945::2,
flex-487-stops,de:12073:900340947::1,
flex-487-stops,de:12073:900340947::2,
flex-487-stops,de:12073:900340841::1,
flex-487-stops,de:12073:900340841::2,
flex-487-stops,de:12073:900340843::1,
flex-487-stops,de:12073:900340842::1,
flex-487-stops,de:12073:900340842::2,
flex-487-stops,de:12073:900341286::1,
flex-487-stops,de:12073:900341286::2,
flex-487-stops,de:12073:900341285::1,
flex-487-stops,de:12073:900341285::2,
flex-487-stops,de:12073:900340061:1:50,
flex-487-stops,de:12073:900340062::1,
flex-487-stops,de:12073:900340062::2,
flex-487-stops,de:12073:900340061::1,
flex-487-stops,de:12073:900340061::2,
flex-487-stops,de:12073:900340063::1,
flex-487-stops,de:12073:900340063::2,
flex-487-stops,de:12073:900340064::1,
flex-487-stops,000300641002,
flex-487-stops,000300641003,
flex-487-stops,000300641004,
flex-487-stops,de:12073:900341254::1,
flex-487-stops,de:12073:900341254::2,
flex-487-stops,de:12073:900341257::1,
flex-487-stops,de:12073:900341257::2,
flex-487-stops,de:12073:900341255::1,
flex-487-stops,de:12073:900341252::1,
flex-487-stops,de:12073:900341252::2,
flex-487-stops,de:12073:900341253::1,
flex-487-stops,de:12073:900341253::2,
flex-487-stops,de:12073:900341256::1,
flex-487-stops,de:12073:900340950::1,
flex-487-stops,de:12073:900340011:1:50,
flex-487-stops,de:12073:900341018::1,
flex-487-stops,000300730002,
flex-487-stops,de:12073:900340909::1,
flex-487-stops,de:12073:900340909::2,
flex-487-stops,de:12073:900340911::1,
flex-487-stops,de:12073:900340913::1,
flex-487-stops,de:12073:900340914::1,
flex-487-stops,de:12073:900340914::2,
flex-487-stops,de:12073:900340908::1,
flex-487-stops,de:12073:900340908::2,
flex-487-stops,de:12073:900340910::1,
flex-487-stops,de:12073:900340912::1,
